usage_date,platform_key,identity_key,model_key,cost_center_key,unit_type,quantity,input_tokens,output_tokens,cached_tokens,requests,cost_usd,cost_is_estimated,is_error,latency_ms,application_key,environment_key,business_unit_key
2026-07-09,GitHubCopilot,lee.novak,gpt-4.1,CC-3000,premium_request,56,0,0,0,56,2.24,FALSE,False,0,APP-GHCP,ENV-PROD,BU-TECH
2026-07-09,GitHubCopilot,kim.arroyo,,CC-4000,seat_day,1,0,0,0,0,1.3,TRUE,False,0,APP-GHCP,ENV-PROD,BU-INSURANCE
2026-07-10,GitHubCopilot,jenny.oyelaran,,CC-3000,seat_day,1,0,0,0,0,1.3,TRUE,False,0,APP-GHCP,ENV-PROD,BU-TECH
2026-07-10,GitHubCopilot,jenny.oyelaran,gpt-4.1,CC-3000,premium_request,75,0,0,0,75,3.0,FALSE,False,0,APP-GHCP,ENV-PROD,BU-TECH
2026-07-10,GitHubCopilot,dev.patel,,CC-3000,seat_day,1,0,0,0,0,1.3,TRUE,False,0,APP-GHCP,ENV-PROD,BU-TECH
2026-07-10,GitHubCopilot,dev.patel,claude-sonnet-4.5,CC-3000,premium_request,48,0,0,0,48,1.92,FALSE,False,0,APP-GHCP,ENV-PROD,BU-TECH
2026-07-10,GitHubCopilot,sam.chen,,CC-2000,seat_day,1,0,0,0,0,1.3,TRUE,False,0,APP-GHCP,ENV-PROD,BU-DISCOVERY
2026-07-10,GitHubCopilot,robin.hale,,CC-1000,seat_day,1,0,0,0,0,1.3,TRUE,False,0,APP-GHCP,ENV-PROD,BU-RETAIL
2026-07-10,GitHubCopilot,robin.hale,gpt-4.1,CC-1000,premium_request,83,0,0,0,83,3.32,FALSE,False,0,APP-GHCP,ENV-PROD,BU-RETAIL
2026-07-10,GitHubCopilot,lee.novak,,CC-3000,seat_day,1,0,0,0,0,1.3,TRUE,False,0,APP-GHCP,ENV-PROD,BU-TECH
2026-07-10,GitHubCopilot,lee.novak,gpt-4.1,CC-3000,premium_request,30,0,0,0,30,1.2,FALSE,False,0,APP-GHCP,ENV-PROD,BU-TECH
2026-07-10,GitHubCopilot,kim.arroyo,,CC-4000,seat_day,1,0,0,0,0,1.3,TRUE,False,0,APP-GHCP,ENV-PROD,BU-INSURANCE
2026-07-10,GitHubCopilot,kim.arroyo,claude-sonnet-4.5,CC-4000,premium_request,34,0,0,0,34,1.36,FALSE,False,0,APP-GHCP,ENV-PROD,BU-INSURANCE
2026-07-11,GitHubCopilot,jenny.oyelaran,,CC-3000,seat_day,1,0,0,0,0,1.3,TRUE,False,0,APP-GHCP,ENV-PROD,BU-TECH
2026-07-11,GitHubCopilot,dev.patel,,CC-3000,seat_day,1,0,0,0,0,1.3,TRUE,False,0,APP-GHCP,ENV-PROD,BU-TECH
2026-07-11,GitHubCopilot,sam.chen,,CC-2000,seat_day,1,0,0,0,0,1.3,TRUE,False,0,APP-GHCP,ENV-PROD,BU-DISCOVERY
2026-07-11,GitHubCopilot,robin.hale,,CC-1000,seat_day,1,0,0,0,0,1.3,TRUE,False,0,APP-GHCP,ENV-PROD,BU-RETAIL
2026-07-11,GitHubCopilot,lee.novak,,CC-3000,seat_day,1,0,0,0,0,1.3,TRUE,False,0,APP-GHCP,ENV-PROD,BU-TECH
2026-07-11,GitHubCopilot,kim.arroyo,,CC-4000,seat_day,1,0,0,0,0,1.3,TRUE,False,0,APP-GHCP,ENV-PROD,BU-INSURANCE
2026-07-12,GitHubCopilot,jenny.oyelaran,,CC-3000,seat_day,1,0,0,0,0,1.3,TRUE,False,0,APP-GHCP,ENV-PROD,BU-TECH
2026-07-12,GitHubCopilot,dev.patel,,CC-3000,seat_day,1,0,0,0,0,1.3,TRUE,False,0,APP-GHCP,ENV-PROD,BU-TECH
2026-07-12,GitHubCopilot,sam.chen,,CC-2000,seat_day,1,0,0,0,0,1.3,TRUE,False,0,APP-GHCP,ENV-PROD,BU-DISCOVERY
2026-07-12,GitHubCopilot,robin.hale,,CC-1000,seat_day,1,0,0,0,0,1.3,TRUE,False,0,APP-GHCP,ENV-PROD,BU-RETAIL
2026-07-12,GitHubCopilot,lee.novak,,CC-3000,seat_day,1,0,0,0,0,1.3,TRUE,False,0,APP-GHCP,ENV-PROD,BU-TECH
2026-07-12,GitHubCopilot,kim.arroyo,,CC-4000,seat_day,1,0,0,0,0,1.3,TRUE,False,0,APP-GHCP,ENV-PROD,BU-INSURANCE
2026-07-13,GitHubCopilot,jenny.oyelaran,,CC-3000,seat_day,1,0,0,0,0,1.3,TRUE,False,0,APP-GHCP,ENV-PROD,BU-TECH
2026-07-13,GitHubCopilot,jenny.oyelaran,gpt-4.1,CC-3000,premium_request,40,0,0,0,40,1.6,FALSE,False,0,APP-GHCP,ENV-PROD,BU-TECH
2026-07-13,GitHubCopilot,dev.patel,,CC-3000,seat_day,1,0,0,0,0,1.3,TRUE,False,0,APP-GHCP,ENV-PROD,BU-TECH
2026-07-13,GitHubCopilot,dev.patel,claude-sonnet-4.5,CC-3000,premium_request,8,0,0,0,8,0.32,FALSE,False,0,APP-GHCP,ENV-PROD,BU-TECH
2026-07-13,GitHubCopilot,sam.chen,,CC-2000,seat_day,1,0,0,0,0,1.3,TRUE,False,0,APP-GHCP,ENV-PROD,BU-DISCOVERY
2026-07-13,GitHubCopilot,sam.chen,claude-sonnet-4.5,CC-2000,premium_request,16,0,0,0,16,0.64,FALSE,False,0,APP-GHCP,ENV-PROD,BU-DISCOVERY
2026-07-13,GitHubCopilot,robin.hale,,CC-1000,seat_day,1,0,0,0,0,1.3,TRUE,False,0,APP-GHCP,ENV-PROD,BU-RETAIL
2026-07-13,GitHubCopilot,robin.hale,claude-sonnet-4.5,CC-1000,premium_request,10,0,0,0,10,0.4,FALSE,False,0,APP-GHCP,ENV-PROD,BU-RETAIL
2026-07-13,GitHubCopilot,lee.novak,,CC-3000,seat_day,1,0,0,0,0,1.3,TRUE,False,0,APP-GHCP,ENV-PROD,BU-TECH
2026-07-13,GitHubCopilot,lee.novak,gpt-4.1,CC-3000,premium_request,44,0,0,0,44,1.76,FALSE,False,0,APP-GHCP,ENV-PROD,BU-TECH
2026-07-13,GitHubCopilot,kim.arroyo,,CC-4000,seat_day,1,0,0,0,0,1.3,TRUE,False,0,APP-GHCP,ENV-PROD,BU-INSURANCE
2026-07-13,GitHubCopilot,kim.arroyo,gpt-4.1,CC-4000,premium_request,49,0,0,0,49,1.96,FALSE,False,0,APP-GHCP,ENV-PROD,BU-INSURANCE
2026-07-14,GitHubCopilot,jenny.oyelaran,,CC-3000,seat_day,1,0,0,0,0,1.3,TRUE,False,0,APP-GHCP,ENV-PROD,BU-TECH
2026-07-14,GitHubCopilot,jenny.oyelaran,gpt-4.1,CC-3000,premium_request,90,0,0,0,90,3.6,FALSE,False,0,APP-GHCP,ENV-PROD,BU-TECH
2026-07-14,GitHubCopilot,dev.patel,,CC-3000,seat_day,1,0,0,0,0,1.3,TRUE,False,0,APP-GHCP,ENV-PROD,BU-TECH
2026-07-14,GitHubCopilot,dev.patel,claude-sonnet-4.5,CC-3000,premium_request,20,0,0,0,20,0.8,FALSE,False,0,APP-GHCP,ENV-PROD,BU-TECH
2026-07-14,GitHubCopilot,sam.chen,,CC-2000,seat_day,1,0,0,0,0,1.3,TRUE,False,0,APP-GHCP,ENV-PROD,BU-DISCOVERY
2026-07-14,GitHubCopilot,sam.chen,claude-sonnet-4.5,CC-2000,premium_request,14,0,0,0,14,0.56,FALSE,False,0,APP-GHCP,ENV-PROD,BU-DISCOVERY
2026-07-14,GitHubCopilot,robin.hale,,CC-1000,seat_day,1,0,0,0,0,1.3,TRUE,False,0,APP-GHCP,ENV-PROD,BU-RETAIL
2026-07-14,GitHubCopilot,lee.novak,,CC-3000,seat_day,1,0,0,0,0,1.3,TRUE,False,0,APP-GHCP,ENV-PROD,BU-TECH
2026-07-14,GitHubCopilot,lee.novak,gpt-4.1,CC-3000,premium_request,23,0,0,0,23,0.92,FALSE,False,0,APP-GHCP,ENV-PROD,BU-TECH
2026-07-14,GitHubCopilot,kim.arroyo,,CC-4000,seat_day,1,0,0,0,0,1.3,TRUE,False,0,APP-GHCP,ENV-PROD,BU-INSURANCE
2026-07-14,GitHubCopilot,kim.arroyo,claude-sonnet-4.5,CC-4000,premium_request,81,0,0,0,81,3.24,FALSE,False,0,APP-GHCP,ENV-PROD,BU-INSURANCE
2026-07-15,GitHubCopilot,jenny.oyelaran,,CC-3000,seat_day,1,0,0,0,0,1.3,TRUE,False,0,APP-GHCP,ENV-PROD,BU-TECH
2026-07-15,GitHubCopilot,dev.patel,,CC-3000,seat_day,1,0,0,0,0,1.3,TRUE,False,0,APP-GHCP,ENV-PROD,BU-TECH
2026-07-15,GitHubCopilot,dev.patel,claude-sonnet-4.5,CC-3000,premium_request,50,0,0,0,50,2.0,FALSE,False,0,APP-GHCP,ENV-PROD,BU-TECH
2026-07-15,GitHubCopilot,sam.chen,,CC-2000,seat_day,1,0,0,0,0,1.3,TRUE,False,0,APP-GHCP,ENV-PROD,BU-DISCOVERY
2026-07-15,GitHubCopilot,sam.chen,claude-sonnet-4.5,CC-2000,premium_request,88,0,0,0,88,3.52,FALSE,False,0,APP-GHCP,ENV-PROD,BU-DISCOVERY
2026-07-15,GitHubCopilot,robin.hale,,CC-1000,seat_day,1,0,0,0,0,1.3,TRUE,False,0,APP-GHCP,ENV-PROD,BU-RETAIL
2026-07-15,GitHubCopilot,robin.hale,claude-sonnet-4.5,CC-1000,premium_request,6,0,0,0,6,0.24,FALSE,False,0,APP-GHCP,ENV-PROD,BU-RETAIL
2026-07-15,GitHubCopilot,lee.novak,,CC-3000,seat_day,1,0,0,0,0,1.3,TRUE,False,0,APP-GHCP,ENV-PROD,BU-TECH
2026-07-15,GitHubCopilot,kim.arroyo,,CC-4000,seat_day,1,0,0,0,0,1.3,TRUE,False,0,APP-GHCP,ENV-PROD,BU-INSURANCE
2026-07-15,GitHubCopilot,kim.arroyo,gpt-4.1,CC-4000,premium_request,62,0,0,0,62,2.48,FALSE,False,0,APP-GHCP,ENV-PROD,BU-INSURANCE
2026-07-16,GitHubCopilot,jenny.oyelaran,,CC-3000,seat_day,1,0,0,0,0,1.3,TRUE,False,0,APP-GHCP,ENV-PROD,BU-TECH
2026-07-16,GitHubCopilot,jenny.oyelaran,gpt-4.1,CC-3000,premium_request,47,0,0,0,47,1.88,FALSE,False,0,APP-GHCP,ENV-PROD,BU-TECH
2026-07-16,GitHubCopilot,dev.patel,,CC-3000,seat_day,1,0,0,0,0,1.3,TRUE,False,0,APP-GHCP,ENV-PROD,BU-TECH
2026-07-16,GitHubCopilot,dev.patel,claude-sonnet-4.5,CC-3000,premium_request,63,0,0,0,63,2.52,FALSE,False,0,APP-GHCP,ENV-PROD,BU-TECH
2026-07-16,GitHubCopilot,sam.chen,,CC-2000,seat_day,1,0,0,0,0,1.3,TRUE,False,0,APP-GHCP,ENV-PROD,BU-DISCOVERY
2026-07-16,GitHubCopilot,sam.chen,claude-sonnet-4.5,CC-2000,premium_request,45,0,0,0,45,1.8,FALSE,False,0,APP-GHCP,ENV-PROD,BU-DISCOVERY
2026-07-16,GitHubCopilot,robin.hale,,CC-1000,seat_day,1,0,0,0,0,1.3,TRUE,False,0,APP-GHCP,ENV-PROD,BU-RETAIL
2026-07-16,GitHubCopilot,robin.hale,claude-sonnet-4.5,CC-1000,premium_request,67,0,0,0,67,2.68,FALSE,False,0,APP-GHCP,ENV-PROD,BU-RETAIL
2026-07-16,GitHubCopilot,lee.novak,,CC-3000,seat_day,1,0,0,0,0,1.3,TRUE,False,0,APP-GHCP,ENV-PROD,BU-TECH
2026-07-16,GitHubCopilot,lee.novak,claude-sonnet-4.5,CC-3000,premium_request,33,0,0,0,33,1.32,FALSE,False,0,APP-GHCP,ENV-PROD,BU-TECH
2026-07-16,GitHubCopilot,kim.arroyo,,CC-4000,seat_day,1,0,0,0,0,1.3,TRUE,False,0,APP-GHCP,ENV-PROD,BU-INSURANCE
2026-07-16,GitHubCopilot,kim.arroyo,gpt-4.1,CC-4000,premium_request,62,0,0,0,62,2.48,FALSE,False,0,APP-GHCP,ENV-PROD,BU-INSURANCE
2026-07-17,GitHubCopilot,jenny.oyelaran,,CC-3000,seat_day,1,0,0,0,0,1.3,TRUE,False,0,APP-GHCP,ENV-PROD,BU-TECH
2026-07-17,GitHubCopilot,jenny.oyelaran,gpt-4.1,CC-3000,premium_request,74,0,0,0,74,2.96,FALSE,False,0,APP-GHCP,ENV-PROD,BU-TECH
2026-07-17,GitHubCopilot,dev.patel,,CC-3000,seat_day,1,0,0,0,0,1.3,TRUE,False,0,APP-GHCP,ENV-PROD,BU-TECH
2026-07-17,GitHubCopilot,sam.chen,,CC-2000,seat_day,1,0,0,0,0,1.3,TRUE,False,0,APP-GHCP,ENV-PROD,BU-DISCOVERY
2026-07-17,GitHubCopilot,sam.chen,claude-sonnet-4.5,CC-2000,premium_request,9,0,0,0,9,0.36,FALSE,False,0,APP-GHCP,ENV-PROD,BU-DISCOVERY
2026-07-17,GitHubCopilot,robin.hale,,CC-1000,seat_day,1,0,0,0,0,1.3,TRUE,False,0,APP-GHCP,ENV-PROD,BU-RETAIL
2026-07-17,GitHubCopilot,robin.hale,claude-sonnet-4.5,CC-1000,premium_request,69,0,0,0,69,2.76,FALSE,False,0,APP-GHCP,ENV-PROD,BU-RETAIL
2026-07-17,GitHubCopilot,lee.novak,,CC-3000,seat_day,1,0,0,0,0,1.3,TRUE,False,0,APP-GHCP,ENV-PROD,BU-TECH
2026-07-17,GitHubCopilot,kim.arroyo,,CC-4000,seat_day,1,0,0,0,0,1.3,TRUE,False,0,APP-GHCP,ENV-PROD,BU-INSURANCE
2026-07-17,GitHubCopilot,kim.arroyo,claude-sonnet-4.5,CC-4000,premium_request,71,0,0,0,71,2.84,FALSE,False,0,APP-GHCP,ENV-PROD,BU-INSURANCE
2026-07-18,GitHubCopilot,jenny.oyelaran,,CC-3000,seat_day,1,0,0,0,0,1.3,TRUE,False,0,APP-GHCP,ENV-PROD,BU-TECH
2026-07-18,GitHubCopilot,dev.patel,,CC-3000,seat_day,1,0,0,0,0,1.3,TRUE,False,0,APP-GHCP,ENV-PROD,BU-TECH
2026-07-18,GitHubCopilot,sam.chen,,CC-2000,seat_day,1,0,0,0,0,1.3,TRUE,False,0,APP-GHCP,ENV-PROD,BU-DISCOVERY
2026-07-18,GitHubCopilot,robin.hale,,CC-1000,seat_day,1,0,0,0,0,1.3,TRUE,False,0,APP-GHCP,ENV-PROD,BU-RETAIL
2026-07-18,GitHubCopilot,lee.novak,,CC-3000,seat_day,1,0,0,0,0,1.3,TRUE,False,0,APP-GHCP,ENV-PROD,BU-TECH
2026-07-18,GitHubCopilot,kim.arroyo,,CC-4000,seat_day,1,0,0,0,0,1.3,TRUE,False,0,APP-GHCP,ENV-PROD,BU-INSURANCE
2026-07-19,GitHubCopilot,jenny.oyelaran,,CC-3000,seat_day,1,0,0,0,0,1.3,TRUE,False,0,APP-GHCP,ENV-PROD,BU-TECH
2026-07-19,GitHubCopilot,dev.patel,,CC-3000,seat_day,1,0,0,0,0,1.3,TRUE,False,0,APP-GHCP,ENV-PROD,BU-TECH
2026-07-19,GitHubCopilot,sam.chen,,CC-2000,seat_day,1,0,0,0,0,1.3,TRUE,False,0,APP-GHCP,ENV-PROD,BU-DISCOVERY
2026-07-19,GitHubCopilot,robin.hale,,CC-1000,seat_day,1,0,0,0,0,1.3,TRUE,False,0,APP-GHCP,ENV-PROD,BU-RETAIL
2026-07-19,GitHubCopilot,lee.novak,,CC-3000,seat_day,1,0,0,0,0,1.3,TRUE,False,0,APP-GHCP,ENV-PROD,BU-TECH
2026-07-19,GitHubCopilot,kim.arroyo,,CC-4000,seat_day,1,0,0,0,0,1.3,TRUE,False,0,APP-GHCP,ENV-PROD,BU-INSURANCE
2026-07-20,GitHubCopilot,jenny.oyelaran,,CC-3000,seat_day,1,0,0,0,0,1.3,TRUE,False,0,APP-GHCP,ENV-PROD,BU-TECH
2026-07-20,GitHubCopilot,jenny.oyelaran,gpt-4.1,CC-3000,premium_request,7,0,0,0,7,0.28,FALSE,False,0,APP-GHCP,ENV-PROD,BU-TECH
2026-07-20,GitHubCopilot,dev.patel,,CC-3000,seat_day,1,0,0,0,0,1.3,TRUE,False,0,APP-GHCP,ENV-PROD,BU-TECH
2026-07-20,GitHubCopilot,dev.patel,claude-sonnet-4.5,CC-3000,premium_request,71,0,0,0,71,2.84,FALSE,False,0,APP-GHCP,ENV-PROD,BU-TECH
2026-07-20,GitHubCopilot,sam.chen,,CC-2000,seat_day,1,0,0,0,0,1.3,TRUE,False,0,APP-GHCP,ENV-PROD,BU-DISCOVERY
2026-07-20,GitHubCopilot,sam.chen,claude-sonnet-4.5,CC-2000,premium_request,24,0,0,0,24,0.96,FALSE,False,0,APP-GHCP,ENV-PROD,BU-DISCOVERY
2026-07-20,GitHubCopilot,robin.hale,,CC-1000,seat_day,1,0,0,0,0,1.3,TRUE,False,0,APP-GHCP,ENV-PROD,BU-RETAIL
2026-07-20,GitHubCopilot,robin.hale,claude-sonnet-4.5,CC-1000,premium_request,55,0,0,0,55,2.2,FALSE,False,0,APP-GHCP,ENV-PROD,BU-RETAIL
2026-07-20,GitHubCopilot,lee.novak,,CC-3000,seat_day,1,0,0,0,0,1.3,TRUE,False,0,APP-GHCP,ENV-PROD,BU-TECH
2026-07-20,GitHubCopilot,lee.novak,claude-sonnet-4.5,CC-3000,premium_request,47,0,0,0,47,1.88,FALSE,False,0,APP-GHCP,ENV-PROD,BU-TECH
2026-07-20,GitHubCopilot,kim.arroyo,,CC-4000,seat_day,1,0,0,0,0,1.3,TRUE,False,0,APP-GHCP,ENV-PROD,BU-INSURANCE
2026-07-20,GitHubCopilot,kim.arroyo,claude-sonnet-4.5,CC-4000,premium_request,11,0,0,0,11,0.44,FALSE,False,0,APP-GHCP,ENV-PROD,BU-INSURANCE
2026-07-21,GitHubCopilot,jenny.oyelaran,,CC-3000,seat_day,1,0,0,0,0,1.3,TRUE,False,0,APP-GHCP,ENV-PROD,BU-TECH
2026-07-21,GitHubCopilot,jenny.oyelaran,gpt-4.1,CC-3000,premium_request,45,0,0,0,45,1.8,FALSE,False,0,APP-GHCP,ENV-PROD,BU-TECH
2026-07-21,GitHubCopilot,dev.patel,,CC-3000,seat_day,1,0,0,0,0,1.3,TRUE,False,0,APP-GHCP,ENV-PROD,BU-TECH
2026-07-21,GitHubCopilot,dev.patel,claude-sonnet-4.5,CC-3000,premium_request,79,0,0,0,79,3.16,FALSE,False,0,APP-GHCP,ENV-PROD,BU-TECH
2026-07-21,GitHubCopilot,sam.chen,,CC-2000,seat_day,1,0,0,0,0,1.3,TRUE,False,0,APP-GHCP,ENV-PROD,BU-DISCOVERY
2026-07-21,GitHubCopilot,sam.chen,claude-sonnet-4.5,CC-2000,premium_request,8,0,0,0,8,0.32,FALSE,False,0,APP-GHCP,ENV-PROD,BU-DISCOVERY
2026-07-21,GitHubCopilot,robin.hale,,CC-1000,seat_day,1,0,0,0,0,1.3,TRUE,False,0,APP-GHCP,ENV-PROD,BU-RETAIL
2026-07-21,GitHubCopilot,robin.hale,gpt-4.1,CC-1000,premium_request,87,0,0,0,87,3.48,FALSE,False,0,APP-GHCP,ENV-PROD,BU-RETAIL
2026-07-21,GitHubCopilot,lee.novak,,CC-3000,seat_day,1,0,0,0,0,1.3,TRUE,False,0,APP-GHCP,ENV-PROD,BU-TECH
2026-07-21,GitHubCopilot,kim.arroyo,,CC-4000,seat_day,1,0,0,0,0,1.3,TRUE,False,0,APP-GHCP,ENV-PROD,BU-INSURANCE
2026-07-21,GitHubCopilot,kim.arroyo,claude-sonnet-4.5,CC-4000,premium_request,19,0,0,0,19,0.76,FALSE,False,0,APP-GHCP,ENV-PROD,BU-INSURANCE
2026-07-22,GitHubCopilot,jenny.oyelaran,,CC-3000,seat_day,1,0,0,0,0,1.3,TRUE,False,0,APP-GHCP,ENV-PROD,BU-TECH
2026-07-22,GitHubCopilot,jenny.oyelaran,claude-sonnet-4.5,CC-3000,premium_request,53,0,0,0,53,2.12,FALSE,False,0,APP-GHCP,ENV-PROD,BU-TECH
2026-07-22,GitHubCopilot,dev.patel,,CC-3000,seat_day,1,0,0,0,0,1.3,TRUE,False,0,APP-GHCP,ENV-PROD,BU-TECH
2026-07-22,GitHubCopilot,dev.patel,gpt-4.1,CC-3000,premium_request,90,0,0,0,90,3.6,FALSE,False,0,APP-GHCP,ENV-PROD,BU-TECH
2026-07-22,GitHubCopilot,sam.chen,,CC-2000,seat_day,1,0,0,0,0,1.3,TRUE,False,0,APP-GHCP,ENV-PROD,BU-DISCOVERY
2026-07-22,GitHubCopilot,sam.chen,claude-sonnet-4.5,CC-2000,premium_request,41,0,0,0,41,1.64,FALSE,False,0,APP-GHCP,ENV-PROD,BU-DISCOVERY
2026-07-22,GitHubCopilot,robin.hale,,CC-1000,seat_day,1,0,0,0,0,1.3,TRUE,False,0,APP-GHCP,ENV-PROD,BU-RETAIL
2026-07-22,GitHubCopilot,robin.hale,claude-sonnet-4.5,CC-1000,premium_request,72,0,0,0,72,2.88,FALSE,False,0,APP-GHCP,ENV-PROD,BU-RETAIL
2026-07-22,GitHubCopilot,lee.novak,,CC-3000,seat_day,1,0,0,0,0,1.3,TRUE,False,0,APP-GHCP,ENV-PROD,BU-TECH
2026-07-22,GitHubCopilot,lee.novak,gpt-4.1,CC-3000,premium_request,71,0,0,0,71,2.84,FALSE,False,0,APP-GHCP,ENV-PROD,BU-TECH
2026-07-22,GitHubCopilot,kim.arroyo,,CC-4000,seat_day,1,0,0,0,0,1.3,TRUE,False,0,APP-GHCP,ENV-PROD,BU-INSURANCE
2026-07-22,GitHubCopilot,kim.arroyo,claude-sonnet-4.5,CC-4000,premium_request,26,0,0,0,26,1.04,FALSE,False,0,APP-GHCP,ENV-PROD,BU-INSURANCE
2026-07-23,GitHubCopilot,jenny.oyelaran,,CC-3000,seat_day,1,0,0,0,0,1.3,TRUE,False,0,APP-GHCP,ENV-PROD,BU-TECH
2026-07-23,GitHubCopilot,jenny.oyelaran,claude-sonnet-4.5,CC-3000,premium_request,26,0,0,0,26,1.04,FALSE,False,0,APP-GHCP,ENV-PROD,BU-TECH
2026-07-23,GitHubCopilot,dev.patel,,CC-3000,seat_day,1,0,0,0,0,1.3,TRUE,False,0,APP-GHCP,ENV-PROD,BU-TECH
2026-07-23,GitHubCopilot,dev.patel,gpt-4.1,CC-3000,premium_request,69,0,0,0,69,2.76,FALSE,False,0,APP-GHCP,ENV-PROD,BU-TECH
2026-07-23,GitHubCopilot,sam.chen,,CC-2000,seat_day,1,0,0,0,0,1.3,TRUE,False,0,APP-GHCP,ENV-PROD,BU-DISCOVERY
2026-07-23,GitHubCopilot,sam.chen,claude-sonnet-4.5,CC-2000,premium_request,83,0,0,0,83,3.32,FALSE,False,0,APP-GHCP,ENV-PROD,BU-DISCOVERY
2026-07-23,GitHubCopilot,robin.hale,,CC-1000,seat_day,1,0,0,0,0,1.3,TRUE,False,0,APP-GHCP,ENV-PROD,BU-RETAIL
2026-07-23,GitHubCopilot,robin.hale,claude-sonnet-4.5,CC-1000,premium_request,19,0,0,0,19,0.76,FALSE,False,0,APP-GHCP,ENV-PROD,BU-RETAIL
2026-07-23,GitHubCopilot,lee.novak,,CC-3000,seat_day,1,0,0,0,0,1.3,TRUE,False,0,APP-GHCP,ENV-PROD,BU-TECH
2026-07-23,GitHubCopilot,lee.novak,claude-sonnet-4.5,CC-3000,premium_request,6,0,0,0,6,0.24,FALSE,False,0,APP-GHCP,ENV-PROD,BU-TECH
2026-07-23,GitHubCopilot,kim.arroyo,,CC-4000,seat_day,1,0,0,0,0,1.3,TRUE,False,0,APP-GHCP,ENV-PROD,BU-INSURANCE
2026-07-23,GitHubCopilot,kim.arroyo,gpt-4.1,CC-4000,premium_request,84,0,0,0,84,3.36,FALSE,False,0,APP-GHCP,ENV-PROD,BU-INSURANCE
2026-07-24,GitHubCopilot,jenny.oyelaran,,CC-3000,seat_day,1,0,0,0,0,1.3,TRUE,False,0,APP-GHCP,ENV-PROD,BU-TECH
2026-07-24,GitHubCopilot,jenny.oyelaran,claude-sonnet-4.5,CC-3000,premium_request,66,0,0,0,66,2.64,FALSE,False,0,APP-GHCP,ENV-PROD,BU-TECH
2026-07-24,GitHubCopilot,dev.patel,,CC-3000,seat_day,1,0,0,0,0,1.3,TRUE,False,0,APP-GHCP,ENV-PROD,BU-TECH
2026-07-24,GitHubCopilot,dev.patel,claude-sonnet-4.5,CC-3000,premium_request,49,0,0,0,49,1.96,FALSE,False,0,APP-GHCP,ENV-PROD,BU-TECH
2026-07-24,GitHubCopilot,sam.chen,,CC-2000,seat_day,1,0,0,0,0,1.3,TRUE,False,0,APP-GHCP,ENV-PROD,BU-DISCOVERY
2026-07-24,GitHubCopilot,robin.hale,,CC-1000,seat_day,1,0,0,0,0,1.3,TRUE,False,0,APP-GHCP,ENV-PROD,BU-RETAIL
2026-07-24,GitHubCopilot,robin.hale,gpt-4.1,CC-1000,premium_request,68,0,0,0,68,2.72,FALSE,False,0,APP-GHCP,ENV-PROD,BU-RETAIL
2026-07-24,GitHubCopilot,lee.novak,,CC-3000,seat_day,1,0,0,0,0,1.3,TRUE,False,0,APP-GHCP,ENV-PROD,BU-TECH
2026-07-24,GitHubCopilot,lee.novak,claude-sonnet-4.5,CC-3000,premium_request,79,0,0,0,79,3.16,FALSE,False,0,APP-GHCP,ENV-PROD,BU-TECH
2026-07-24,GitHubCopilot,kim.arroyo,,CC-4000,seat_day,1,0,0,0,0,1.3,TRUE,False,0,APP-GHCP,ENV-PROD,BU-INSURANCE
2026-07-24,GitHubCopilot,kim.arroyo,gpt-4.1,CC-4000,premium_request,20,0,0,0,20,0.8,FALSE,False,0,APP-GHCP,ENV-PROD,BU-INSURANCE
2026-07-25,GitHubCopilot,jenny.oyelaran,,CC-3000,seat_day,1,0,0,0,0,1.3,TRUE,False,0,APP-GHCP,ENV-PROD,BU-TECH
2026-07-25,GitHubCopilot,dev.patel,,CC-3000,seat_day,1,0,0,0,0,1.3,TRUE,False,0,APP-GHCP,ENV-PROD,BU-TECH
2026-07-25,GitHubCopilot,sam.chen,,CC-2000,seat_day,1,0,0,0,0,1.3,TRUE,False,0,APP-GHCP,ENV-PROD,BU-DISCOVERY
2026-07-25,GitHubCopilot,robin.hale,,CC-1000,seat_day,1,0,0,0,0,1.3,TRUE,False,0,APP-GHCP,ENV-PROD,BU-RETAIL
2026-07-25,GitHubCopilot,lee.novak,,CC-3000,seat_day,1,0,0,0,0,1.3,TRUE,False,0,APP-GHCP,ENV-PROD,BU-TECH
2026-07-25,GitHubCopilot,kim.arroyo,,CC-4000,seat_day,1,0,0,0,0,1.3,TRUE,False,0,APP-GHCP,ENV-PROD,BU-INSURANCE
2026-07-26,GitHubCopilot,jenny.oyelaran,,CC-3000,seat_day,1,0,0,0,0,1.3,TRUE,False,0,APP-GHCP,ENV-PROD,BU-TECH
2026-07-26,GitHubCopilot,dev.patel,,CC-3000,seat_day,1,0,0,0,0,1.3,TRUE,False,0,APP-GHCP,ENV-PROD,BU-TECH
2026-07-26,GitHubCopilot,sam.chen,,CC-2000,seat_day,1,0,0,0,0,1.3,TRUE,False,0,APP-GHCP,ENV-PROD,BU-DISCOVERY
2026-07-26,GitHubCopilot,robin.hale,,CC-1000,seat_day,1,0,0,0,0,1.3,TRUE,False,0,APP-GHCP,ENV-PROD,BU-RETAIL
2026-07-26,GitHubCopilot,lee.novak,,CC-3000,seat_day,1,0,0,0,0,1.3,TRUE,False,0,APP-GHCP,ENV-PROD,BU-TECH
