snapshot_date,assignee_login,assignee_id,created_at,last_activity_at,last_activity_editor,plan_type,pending_cancellation_date,_ingested_at,_source_system,_source_api,_watermark,_batch_id,_data_class
2026-07-16,dev-patel,76731252,2026-06-01T00:00:00Z,,,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-16,batch-2026-09-04,MOCK
2026-07-16,sam-chen,86211158,2026-06-01T00:00:00Z,2026-07-16T14:00:00Z,visualstudio,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-16,batch-2026-09-04,MOCK
2026-07-16,robin-hale,61547237,2026-06-01T00:00:00Z,2026-07-16T14:00:00Z,vscode,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-16,batch-2026-09-04,MOCK
2026-07-16,lee-novak,59626499,2026-06-01T00:00:00Z,2026-07-16T14:00:00Z,jetbrains,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-16,batch-2026-09-04,MOCK
2026-07-16,kim-arroyo,30027017,2026-06-01T00:00:00Z,2026-07-16T14:00:00Z,visualstudio,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-16,batch-2026-09-04,MOCK
2026-07-15,aisha-rahman,39005316,2026-06-01T00:00:00Z,2026-07-15T14:00:00Z,vscode,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-15,batch-2026-09-04,MOCK
2026-07-15,marco-silva,28229179,2026-06-01T00:00:00Z,2026-07-15T14:00:00Z,jetbrains,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-15,batch-2026-09-04,MOCK
2026-07-15,jenny-oyelaran,95141661,2026-06-01T00:00:00Z,2026-07-15T14:00:00Z,vscode,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-15,batch-2026-09-04,MOCK
2026-07-15,dev-patel,76731252,2026-06-01T00:00:00Z,2026-07-15T14:00:00Z,vscode,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-15,batch-2026-09-04,MOCK
2026-07-15,sam-chen,86211158,2026-06-01T00:00:00Z,2026-07-15T14:00:00Z,vscode,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-15,batch-2026-09-04,MOCK
2026-07-15,robin-hale,61547237,2026-06-01T00:00:00Z,2026-07-15T14:00:00Z,jetbrains,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-15,batch-2026-09-04,MOCK
2026-07-15,lee-novak,59626499,2026-06-01T00:00:00Z,2026-07-15T14:00:00Z,jetbrains,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-15,batch-2026-09-04,MOCK
2026-07-15,kim-arroyo,30027017,2026-06-01T00:00:00Z,2026-07-15T14:00:00Z,jetbrains,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-15,batch-2026-09-04,MOCK
2026-07-14,aisha-rahman,39005316,2026-06-01T00:00:00Z,2026-07-14T14:00:00Z,jetbrains,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-14,batch-2026-09-04,MOCK
2026-07-14,marco-silva,28229179,2026-06-01T00:00:00Z,2026-07-14T14:00:00Z,visualstudio,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-14,batch-2026-09-04,MOCK
2026-07-14,jenny-oyelaran,95141661,2026-06-01T00:00:00Z,2026-07-14T14:00:00Z,vscode,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-14,batch-2026-09-04,MOCK
2026-07-14,dev-patel,76731252,2026-06-01T00:00:00Z,2026-07-14T14:00:00Z,visualstudio,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-14,batch-2026-09-04,MOCK
2026-07-14,sam-chen,86211158,2026-06-01T00:00:00Z,2026-07-14T14:00:00Z,jetbrains,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-14,batch-2026-09-04,MOCK
2026-07-14,robin-hale,61547237,2026-06-01T00:00:00Z,2026-07-14T14:00:00Z,jetbrains,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-14,batch-2026-09-04,MOCK
2026-07-14,lee-novak,59626499,2026-06-01T00:00:00Z,2026-07-14T14:00:00Z,jetbrains,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-14,batch-2026-09-04,MOCK
2026-07-14,kim-arroyo,30027017,2026-06-01T00:00:00Z,2026-07-14T14:00:00Z,vscode,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-14,batch-2026-09-04,MOCK
2026-07-13,aisha-rahman,39005316,2026-06-01T00:00:00Z,2026-07-13T14:00:00Z,vscode,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-13,batch-2026-09-04,MOCK
2026-07-13,marco-silva,28229179,2026-06-01T00:00:00Z,,,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-13,batch-2026-09-04,MOCK
2026-07-13,jenny-oyelaran,95141661,2026-06-01T00:00:00Z,2026-07-13T14:00:00Z,jetbrains,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-13,batch-2026-09-04,MOCK
2026-07-13,dev-patel,76731252,2026-06-01T00:00:00Z,2026-07-13T14:00:00Z,visualstudio,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-13,batch-2026-09-04,MOCK
2026-07-13,sam-chen,86211158,2026-06-01T00:00:00Z,2026-07-13T14:00:00Z,visualstudio,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-13,batch-2026-09-04,MOCK
2026-07-13,robin-hale,61547237,2026-06-01T00:00:00Z,2026-07-13T14:00:00Z,vscode,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-13,batch-2026-09-04,MOCK
2026-07-13,lee-novak,59626499,2026-06-01T00:00:00Z,2026-07-13T14:00:00Z,visualstudio,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-13,batch-2026-09-04,MOCK
2026-07-13,kim-arroyo,30027017,2026-06-01T00:00:00Z,,,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-13,batch-2026-09-04,MOCK
2026-07-12,aisha-rahman,39005316,2026-06-01T00:00:00Z,2026-07-12T14:00:00Z,jetbrains,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-12,batch-2026-09-04,MOCK
2026-07-12,marco-silva,28229179,2026-06-01T00:00:00Z,2026-07-12T14:00:00Z,visualstudio,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-12,batch-2026-09-04,MOCK
2026-07-12,jenny-oyelaran,95141661,2026-06-01T00:00:00Z,2026-07-12T14:00:00Z,vscode,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-12,batch-2026-09-04,MOCK
2026-07-12,dev-patel,76731252,2026-06-01T00:00:00Z,,,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-12,batch-2026-09-04,MOCK
2026-07-12,sam-chen,86211158,2026-06-01T00:00:00Z,2026-07-12T14:00:00Z,vscode,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-12,batch-2026-09-04,MOCK
2026-07-12,robin-hale,61547237,2026-06-01T00:00:00Z,2026-07-12T14:00:00Z,vscode,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-12,batch-2026-09-04,MOCK
2026-07-12,lee-novak,59626499,2026-06-01T00:00:00Z,2026-07-12T14:00:00Z,vscode,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-12,batch-2026-09-04,MOCK
2026-07-12,kim-arroyo,30027017,2026-06-01T00:00:00Z,2026-07-12T14:00:00Z,vscode,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-12,batch-2026-09-04,MOCK
2026-07-11,aisha-rahman,39005316,2026-06-01T00:00:00Z,2026-07-11T14:00:00Z,jetbrains,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-11,batch-2026-09-04,MOCK
2026-07-11,marco-silva,28229179,2026-06-01T00:00:00Z,2026-07-11T14:00:00Z,visualstudio,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-11,batch-2026-09-04,MOCK
2026-07-11,jenny-oyelaran,95141661,2026-06-01T00:00:00Z,2026-07-11T14:00:00Z,jetbrains,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-11,batch-2026-09-04,MOCK
2026-07-11,dev-patel,76731252,2026-06-01T00:00:00Z,2026-07-11T14:00:00Z,vscode,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-11,batch-2026-09-04,MOCK
2026-07-11,sam-chen,86211158,2026-06-01T00:00:00Z,2026-07-11T14:00:00Z,vscode,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-11,batch-2026-09-04,MOCK
2026-07-11,robin-hale,61547237,2026-06-01T00:00:00Z,2026-07-11T14:00:00Z,vscode,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-11,batch-2026-09-04,MOCK
2026-07-11,lee-novak,59626499,2026-06-01T00:00:00Z,2026-07-11T14:00:00Z,visualstudio,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-11,batch-2026-09-04,MOCK
2026-07-11,kim-arroyo,30027017,2026-06-01T00:00:00Z,2026-07-11T14:00:00Z,visualstudio,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-11,batch-2026-09-04,MOCK
2026-07-10,aisha-rahman,39005316,2026-06-01T00:00:00Z,2026-07-10T14:00:00Z,vscode,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-10,batch-2026-09-04,MOCK
2026-07-10,marco-silva,28229179,2026-06-01T00:00:00Z,2026-07-10T14:00:00Z,vscode,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-10,batch-2026-09-04,MOCK
2026-07-10,jenny-oyelaran,95141661,2026-06-01T00:00:00Z,2026-07-10T14:00:00Z,vscode,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-10,batch-2026-09-04,MOCK
2026-07-10,dev-patel,76731252,2026-06-01T00:00:00Z,,,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-10,batch-2026-09-04,MOCK
2026-07-10,sam-chen,86211158,2026-06-01T00:00:00Z,2026-07-10T14:00:00Z,jetbrains,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-10,batch-2026-09-04,MOCK
2026-07-10,robin-hale,61547237,2026-06-01T00:00:00Z,2026-07-10T14:00:00Z,jetbrains,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-10,batch-2026-09-04,MOCK
2026-07-10,lee-novak,59626499,2026-06-01T00:00:00Z,2026-07-10T14:00:00Z,visualstudio,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-10,batch-2026-09-04,MOCK
2026-07-10,kim-arroyo,30027017,2026-06-01T00:00:00Z,2026-07-10T14:00:00Z,jetbrains,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-10,batch-2026-09-04,MOCK
2026-07-09,aisha-rahman,39005316,2026-06-01T00:00:00Z,2026-07-09T14:00:00Z,visualstudio,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-09,batch-2026-09-04,MOCK
2026-07-09,marco-silva,28229179,2026-06-01T00:00:00Z,2026-07-09T14:00:00Z,visualstudio,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-09,batch-2026-09-04,MOCK
2026-07-09,jenny-oyelaran,95141661,2026-06-01T00:00:00Z,2026-07-09T14:00:00Z,visualstudio,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-09,batch-2026-09-04,MOCK
2026-07-09,dev-patel,76731252,2026-06-01T00:00:00Z,2026-07-09T14:00:00Z,vscode,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-09,batch-2026-09-04,MOCK
2026-07-09,sam-chen,86211158,2026-06-01T00:00:00Z,2026-07-09T14:00:00Z,jetbrains,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-09,batch-2026-09-04,MOCK
2026-07-09,robin-hale,61547237,2026-06-01T00:00:00Z,2026-07-09T14:00:00Z,jetbrains,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-09,batch-2026-09-04,MOCK
2026-07-09,lee-novak,59626499,2026-06-01T00:00:00Z,,,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-09,batch-2026-09-04,MOCK
2026-07-09,kim-arroyo,30027017,2026-06-01T00:00:00Z,2026-07-09T14:00:00Z,visualstudio,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-09,batch-2026-09-04,MOCK
2026-07-08,aisha-rahman,39005316,2026-06-01T00:00:00Z,2026-07-08T14:00:00Z,jetbrains,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-08,batch-2026-09-04,MOCK
2026-07-08,marco-silva,28229179,2026-06-01T00:00:00Z,2026-07-08T14:00:00Z,vscode,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-08,batch-2026-09-04,MOCK
2026-07-08,jenny-oyelaran,95141661,2026-06-01T00:00:00Z,,,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-08,batch-2026-09-04,MOCK
2026-07-08,dev-patel,76731252,2026-06-01T00:00:00Z,2026-07-08T14:00:00Z,jetbrains,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-08,batch-2026-09-04,MOCK
2026-07-08,sam-chen,86211158,2026-06-01T00:00:00Z,2026-07-08T14:00:00Z,jetbrains,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-08,batch-2026-09-04,MOCK
2026-07-08,robin-hale,61547237,2026-06-01T00:00:00Z,,,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-08,batch-2026-09-04,MOCK
2026-07-08,lee-novak,59626499,2026-06-01T00:00:00Z,2026-07-08T14:00:00Z,vscode,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-08,batch-2026-09-04,MOCK
2026-07-08,kim-arroyo,30027017,2026-06-01T00:00:00Z,2026-07-08T14:00:00Z,jetbrains,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-08,batch-2026-09-04,MOCK
2026-07-07,aisha-rahman,39005316,2026-06-01T00:00:00Z,2026-07-07T14:00:00Z,jetbrains,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-07,batch-2026-09-04,MOCK
2026-07-07,marco-silva,28229179,2026-06-01T00:00:00Z,,,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-07,batch-2026-09-04,MOCK
2026-07-07,jenny-oyelaran,95141661,2026-06-01T00:00:00Z,2026-07-07T14:00:00Z,visualstudio,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-07,batch-2026-09-04,MOCK
2026-07-07,dev-patel,76731252,2026-06-01T00:00:00Z,2026-07-07T14:00:00Z,jetbrains,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-07,batch-2026-09-04,MOCK
2026-07-07,sam-chen,86211158,2026-06-01T00:00:00Z,2026-07-07T14:00:00Z,jetbrains,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-07,batch-2026-09-04,MOCK
2026-07-07,robin-hale,61547237,2026-06-01T00:00:00Z,2026-07-07T14:00:00Z,jetbrains,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-07,batch-2026-09-04,MOCK
2026-07-07,lee-novak,59626499,2026-06-01T00:00:00Z,,,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-07,batch-2026-09-04,MOCK
2026-07-07,kim-arroyo,30027017,2026-06-01T00:00:00Z,2026-07-07T14:00:00Z,vscode,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-07,batch-2026-09-04,MOCK
2026-07-06,aisha-rahman,39005316,2026-06-01T00:00:00Z,2026-07-06T14:00:00Z,vscode,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-06,batch-2026-09-04,MOCK
2026-07-06,marco-silva,28229179,2026-06-01T00:00:00Z,2026-07-06T14:00:00Z,vscode,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-06,batch-2026-09-04,MOCK
2026-07-06,jenny-oyelaran,95141661,2026-06-01T00:00:00Z,2026-07-06T14:00:00Z,vscode,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-06,batch-2026-09-04,MOCK
2026-07-06,dev-patel,76731252,2026-06-01T00:00:00Z,,,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-06,batch-2026-09-04,MOCK
2026-07-06,sam-chen,86211158,2026-06-01T00:00:00Z,2026-07-06T14:00:00Z,visualstudio,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-06,batch-2026-09-04,MOCK
2026-07-06,robin-hale,61547237,2026-06-01T00:00:00Z,2026-07-06T14:00:00Z,vscode,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-06,batch-2026-09-04,MOCK
2026-07-06,lee-novak,59626499,2026-06-01T00:00:00Z,2026-07-06T14:00:00Z,jetbrains,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-06,batch-2026-09-04,MOCK
2026-07-06,kim-arroyo,30027017,2026-06-01T00:00:00Z,2026-07-06T14:00:00Z,vscode,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-06,batch-2026-09-04,MOCK
2026-07-05,aisha-rahman,39005316,2026-06-01T00:00:00Z,2026-07-05T14:00:00Z,vscode,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-05,batch-2026-09-04,MOCK
2026-07-05,marco-silva,28229179,2026-06-01T00:00:00Z,2026-07-05T14:00:00Z,visualstudio,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-05,batch-2026-09-04,MOCK
2026-07-05,jenny-oyelaran,95141661,2026-06-01T00:00:00Z,,,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-05,batch-2026-09-04,MOCK
2026-07-05,dev-patel,76731252,2026-06-01T00:00:00Z,2026-07-05T14:00:00Z,jetbrains,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-05,batch-2026-09-04,MOCK
2026-07-05,sam-chen,86211158,2026-06-01T00:00:00Z,2026-07-05T14:00:00Z,vscode,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-05,batch-2026-09-04,MOCK
2026-07-05,robin-hale,61547237,2026-06-01T00:00:00Z,2026-07-05T14:00:00Z,jetbrains,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-05,batch-2026-09-04,MOCK
2026-07-05,lee-novak,59626499,2026-06-01T00:00:00Z,2026-07-05T14:00:00Z,jetbrains,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-05,batch-2026-09-04,MOCK
2026-07-05,kim-arroyo,30027017,2026-06-01T00:00:00Z,2026-07-05T14:00:00Z,jetbrains,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-05,batch-2026-09-04,MOCK
2026-07-04,aisha-rahman,39005316,2026-06-01T00:00:00Z,,,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-04,batch-2026-09-04,MOCK
2026-07-04,marco-silva,28229179,2026-06-01T00:00:00Z,2026-07-04T14:00:00Z,visualstudio,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-04,batch-2026-09-04,MOCK
2026-07-04,jenny-oyelaran,95141661,2026-06-01T00:00:00Z,2026-07-04T14:00:00Z,jetbrains,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-04,batch-2026-09-04,MOCK
2026-07-04,dev-patel,76731252,2026-06-01T00:00:00Z,2026-07-04T14:00:00Z,jetbrains,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-04,batch-2026-09-04,MOCK
2026-07-04,sam-chen,86211158,2026-06-01T00:00:00Z,,,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-04,batch-2026-09-04,MOCK
2026-07-04,robin-hale,61547237,2026-06-01T00:00:00Z,2026-07-04T14:00:00Z,vscode,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-04,batch-2026-09-04,MOCK
2026-07-04,lee-novak,59626499,2026-06-01T00:00:00Z,2026-07-04T14:00:00Z,visualstudio,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-04,batch-2026-09-04,MOCK
2026-07-04,kim-arroyo,30027017,2026-06-01T00:00:00Z,2026-07-04T14:00:00Z,jetbrains,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-04,batch-2026-09-04,MOCK
2026-07-03,aisha-rahman,39005316,2026-06-01T00:00:00Z,2026-07-03T14:00:00Z,jetbrains,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-03,batch-2026-09-04,MOCK
2026-07-03,marco-silva,28229179,2026-06-01T00:00:00Z,2026-07-03T14:00:00Z,jetbrains,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-03,batch-2026-09-04,MOCK
2026-07-03,jenny-oyelaran,95141661,2026-06-01T00:00:00Z,2026-07-03T14:00:00Z,jetbrains,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-03,batch-2026-09-04,MOCK
2026-07-03,dev-patel,76731252,2026-06-01T00:00:00Z,,,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-03,batch-2026-09-04,MOCK
2026-07-03,sam-chen,86211158,2026-06-01T00:00:00Z,2026-07-03T14:00:00Z,vscode,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-03,batch-2026-09-04,MOCK
2026-07-03,robin-hale,61547237,2026-06-01T00:00:00Z,,,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-03,batch-2026-09-04,MOCK
2026-07-03,lee-novak,59626499,2026-06-01T00:00:00Z,,,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-03,batch-2026-09-04,MOCK
2026-07-03,kim-arroyo,30027017,2026-06-01T00:00:00Z,2026-07-03T14:00:00Z,vscode,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-03,batch-2026-09-04,MOCK
2026-07-02,aisha-rahman,39005316,2026-06-01T00:00:00Z,2026-07-02T14:00:00Z,jetbrains,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-02,batch-2026-09-04,MOCK
2026-07-02,marco-silva,28229179,2026-06-01T00:00:00Z,2026-07-02T14:00:00Z,visualstudio,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-02,batch-2026-09-04,MOCK
2026-07-02,jenny-oyelaran,95141661,2026-06-01T00:00:00Z,,,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-02,batch-2026-09-04,MOCK
2026-07-02,dev-patel,76731252,2026-06-01T00:00:00Z,,,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-02,batch-2026-09-04,MOCK
2026-07-02,sam-chen,86211158,2026-06-01T00:00:00Z,,,enterprise,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,github.orgs.copilot.billing.seats,2026-07-02,batch-2026-09-04,MOCK
