usage_date,subscription_id,resource_group,resource_id,meter_id,meter_name,meter_category,quantity,unit_price,cost_usd,currency,tags_json,_ingested_at,_source_system,_source_api,_watermark,_batch_id,_data_class
2026-07-27,68837237-5a48-41a9-bed4-947f5c277684,rg-aoai-prod,/subscriptions/.../aoai-app-checkout,479336,gpt-4.1 Input Tokens,Azure OpenAI,51509,1e-06,0.0686,USD,"{""app"":""APP-CHECKOUT"",""bu"":""BU-RETAIL"",""env"":""ENV-PROD""}",2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.usageDetails,2026-07-27,batch-2026-09-04,MOCK
2026-07-27,68837237-5a48-41a9-bed4-947f5c277684,rg-aoai-prod,/subscriptions/.../aoai-app-checkout,595041,gpt-4.1-mini Output Tokens,Azure OpenAI,1111070,1e-06,0.9498,USD,"{""app"":""APP-CHECKOUT"",""bu"":""BU-RETAIL"",""env"":""ENV-PROD""}",2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.usageDetails,2026-07-27,batch-2026-09-04,MOCK
2026-07-27,68837237-5a48-41a9-bed4-947f5c277684,rg-aoai-prod,/subscriptions/.../aoai-app-search,595041,gpt-4.1-mini Output Tokens,Azure OpenAI,1349677,1e-06,1.9276,USD,"{""app"":""APP-SEARCH"",""bu"":""BU-DISCOVERY"",""env"":""ENV-PROD""}",2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.usageDetails,2026-07-27,batch-2026-09-04,MOCK
2026-07-27,68837237-5a48-41a9-bed4-947f5c277684,rg-aoai-prod,/subscriptions/.../aoai-app-search,253386,gpt-4.1-mini Input Tokens,Azure OpenAI,1677424,1e-06,1.9194,USD,"{""app"":""APP-SEARCH"",""bu"":""BU-DISCOVERY"",""env"":""ENV-PROD""}",2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.usageDetails,2026-07-27,batch-2026-09-04,MOCK
2026-07-27,68837237-5a48-41a9-bed4-947f5c277684,rg-aoai-prod,/subscriptions/.../aoai-app-dsnb,479336,gpt-4.1 Input Tokens,Azure OpenAI,182837,1e-06,0.2176,USD,"{""app"":""APP-DSNB"",""bu"":""BU-PLATFORM"",""env"":""ENV-DEV""}",2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.usageDetails,2026-07-27,batch-2026-09-04,MOCK
2026-07-27,68837237-5a48-41a9-bed4-947f5c277684,rg-aoai-prod,/subscriptions/.../aoai-app-dsnb,695444,gpt-4.1 Output Tokens,Azure OpenAI,1180273,1e-06,1.6322,USD,"{""app"":""APP-DSNB"",""bu"":""BU-PLATFORM"",""env"":""ENV-DEV""}",2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.usageDetails,2026-07-27,batch-2026-09-04,MOCK
2026-07-26,68837237-5a48-41a9-bed4-947f5c277684,rg-aoai-prod,/subscriptions/.../aoai-app-checkout,595041,gpt-4.1-mini Output Tokens,Azure OpenAI,1482824,1e-06,1.4785,USD,"{""app"":""APP-CHECKOUT"",""bu"":""BU-RETAIL"",""env"":""ENV-PROD""}",2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.usageDetails,2026-07-26,batch-2026-09-04,MOCK
2026-07-26,68837237-5a48-41a9-bed4-947f5c277684,rg-aoai-prod,/subscriptions/.../aoai-app-checkout,479336,gpt-4.1 Input Tokens,Azure OpenAI,1206511,1e-06,0.7058,USD,"{""app"":""APP-CHECKOUT"",""bu"":""BU-RETAIL"",""env"":""ENV-PROD""}",2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.usageDetails,2026-07-26,batch-2026-09-04,MOCK
2026-07-26,68837237-5a48-41a9-bed4-947f5c277684,rg-aoai-prod,/subscriptions/.../aoai-app-search,479336,gpt-4.1 Input Tokens,Azure OpenAI,909422,1e-06,1.0632,USD,"{""app"":""APP-SEARCH"",""bu"":""BU-DISCOVERY"",""env"":""ENV-PROD""}",2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.usageDetails,2026-07-26,batch-2026-09-04,MOCK
2026-07-26,68837237-5a48-41a9-bed4-947f5c277684,rg-aoai-prod,/subscriptions/.../aoai-app-search,595041,gpt-4.1-mini Output Tokens,Azure OpenAI,281660,1e-06,0.1452,USD,"{""app"":""APP-SEARCH"",""bu"":""BU-DISCOVERY"",""env"":""ENV-PROD""}",2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.usageDetails,2026-07-26,batch-2026-09-04,MOCK
2026-07-26,68837237-5a48-41a9-bed4-947f5c277684,rg-aoai-prod,/subscriptions/.../aoai-app-dsnb,253386,gpt-4.1-mini Input Tokens,Azure OpenAI,1801527,1e-06,2.748,USD,"{""app"":""APP-DSNB"",""bu"":""BU-PLATFORM"",""env"":""ENV-DEV""}",2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.usageDetails,2026-07-26,batch-2026-09-04,MOCK
2026-07-26,68837237-5a48-41a9-bed4-947f5c277684,rg-aoai-prod,/subscriptions/.../aoai-app-dsnb,695444,gpt-4.1 Output Tokens,Azure OpenAI,424632,1e-06,0.6149,USD,"{""app"":""APP-DSNB"",""bu"":""BU-PLATFORM"",""env"":""ENV-DEV""}",2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.usageDetails,2026-07-26,batch-2026-09-04,MOCK
2026-07-25,68837237-5a48-41a9-bed4-947f5c277684,rg-aoai-prod,/subscriptions/.../aoai-app-checkout,595041,gpt-4.1-mini Output Tokens,Azure OpenAI,1067895,1e-06,0.6727,USD,"{""app"":""APP-CHECKOUT"",""bu"":""BU-RETAIL"",""env"":""ENV-PROD""}",2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.usageDetails,2026-07-25,batch-2026-09-04,MOCK
2026-07-25,68837237-5a48-41a9-bed4-947f5c277684,rg-aoai-prod,/subscriptions/.../aoai-app-checkout,253386,gpt-4.1-mini Input Tokens,Azure OpenAI,116725,1e-06,0.1267,USD,"{""app"":""APP-CHECKOUT"",""bu"":""BU-RETAIL"",""env"":""ENV-PROD""}",2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.usageDetails,2026-07-25,batch-2026-09-04,MOCK
2026-07-25,68837237-5a48-41a9-bed4-947f5c277684,rg-aoai-prod,/subscriptions/.../aoai-app-search,695444,gpt-4.1 Output Tokens,Azure OpenAI,1077414,1e-06,1.1108,USD,"{""app"":""APP-SEARCH"",""bu"":""BU-DISCOVERY"",""env"":""ENV-PROD""}",2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.usageDetails,2026-07-25,batch-2026-09-04,MOCK
2026-07-25,68837237-5a48-41a9-bed4-947f5c277684,rg-aoai-prod,/subscriptions/.../aoai-app-search,479336,gpt-4.1 Input Tokens,Azure OpenAI,1520762,1e-06,1.6856,USD,"{""app"":""APP-SEARCH"",""bu"":""BU-DISCOVERY"",""env"":""ENV-PROD""}",2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.usageDetails,2026-07-25,batch-2026-09-04,MOCK
2026-07-25,68837237-5a48-41a9-bed4-947f5c277684,rg-aoai-prod,/subscriptions/.../aoai-app-dsnb,253386,gpt-4.1-mini Input Tokens,Azure OpenAI,512889,1e-06,0.5781,USD,"{""app"":""APP-DSNB"",""bu"":""BU-PLATFORM"",""env"":""ENV-DEV""}",2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.usageDetails,2026-07-25,batch-2026-09-04,MOCK
2026-07-25,68837237-5a48-41a9-bed4-947f5c277684,rg-aoai-prod,/subscriptions/.../aoai-app-dsnb,595041,gpt-4.1-mini Output Tokens,Azure OpenAI,198633,1e-06,0.0826,USD,"{""app"":""APP-DSNB"",""bu"":""BU-PLATFORM"",""env"":""ENV-DEV""}",2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.usageDetails,2026-07-25,batch-2026-09-04,MOCK
2026-07-24,68837237-5a48-41a9-bed4-947f5c277684,rg-aoai-prod,/subscriptions/.../aoai-app-checkout,595041,gpt-4.1-mini Output Tokens,Azure OpenAI,1080552,1e-06,1.636,USD,"{""app"":""APP-CHECKOUT"",""bu"":""BU-RETAIL"",""env"":""ENV-PROD""}",2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.usageDetails,2026-07-24,batch-2026-09-04,MOCK
2026-07-24,68837237-5a48-41a9-bed4-947f5c277684,rg-aoai-prod,/subscriptions/.../aoai-app-checkout,479336,gpt-4.1 Input Tokens,Azure OpenAI,1794993,1e-06,0.8902,USD,"{""app"":""APP-CHECKOUT"",""bu"":""BU-RETAIL"",""env"":""ENV-PROD""}",2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.usageDetails,2026-07-24,batch-2026-09-04,MOCK
2026-07-24,68837237-5a48-41a9-bed4-947f5c277684,rg-aoai-prod,/subscriptions/.../aoai-app-search,253386,gpt-4.1-mini Input Tokens,Azure OpenAI,1220252,1e-06,1.5768,USD,"{""app"":""APP-SEARCH"",""bu"":""BU-DISCOVERY"",""env"":""ENV-PROD""}",2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.usageDetails,2026-07-24,batch-2026-09-04,MOCK
2026-07-24,68837237-5a48-41a9-bed4-947f5c277684,rg-aoai-prod,/subscriptions/.../aoai-app-search,595041,gpt-4.1-mini Output Tokens,Azure OpenAI,1917368,1e-06,1.724,USD,"{""app"":""APP-SEARCH"",""bu"":""BU-DISCOVERY"",""env"":""ENV-PROD""}",2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.usageDetails,2026-07-24,batch-2026-09-04,MOCK
2026-07-24,68837237-5a48-41a9-bed4-947f5c277684,rg-aoai-prod,/subscriptions/.../aoai-app-dsnb,479336,gpt-4.1 Input Tokens,Azure OpenAI,172264,1e-06,0.2392,USD,"{""app"":""APP-DSNB"",""bu"":""BU-PLATFORM"",""env"":""ENV-DEV""}",2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.usageDetails,2026-07-24,batch-2026-09-04,MOCK
2026-07-24,68837237-5a48-41a9-bed4-947f5c277684,rg-aoai-prod,/subscriptions/.../aoai-app-dsnb,695444,gpt-4.1 Output Tokens,Azure OpenAI,607455,1e-06,0.6286,USD,"{""app"":""APP-DSNB"",""bu"":""BU-PLATFORM"",""env"":""ENV-DEV""}",2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.usageDetails,2026-07-24,batch-2026-09-04,MOCK
2026-07-23,68837237-5a48-41a9-bed4-947f5c277684,rg-aoai-prod,/subscriptions/.../aoai-app-checkout,253386,gpt-4.1-mini Input Tokens,Azure OpenAI,213442,1e-06,0.3273,USD,"{""app"":""APP-CHECKOUT"",""bu"":""BU-RETAIL"",""env"":""ENV-PROD""}",2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.usageDetails,2026-07-23,batch-2026-09-04,MOCK
2026-07-23,68837237-5a48-41a9-bed4-947f5c277684,rg-aoai-prod,/subscriptions/.../aoai-app-checkout,595041,gpt-4.1-mini Output Tokens,Azure OpenAI,1139439,1e-06,0.5886,USD,"{""app"":""APP-CHECKOUT"",""bu"":""BU-RETAIL"",""env"":""ENV-PROD""}",2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.usageDetails,2026-07-23,batch-2026-09-04,MOCK
2026-07-23,68837237-5a48-41a9-bed4-947f5c277684,rg-aoai-prod,/subscriptions/.../aoai-app-search,595041,gpt-4.1-mini Output Tokens,Azure OpenAI,858097,1e-06,0.5383,USD,"{""app"":""APP-SEARCH"",""bu"":""BU-DISCOVERY"",""env"":""ENV-PROD""}",2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.usageDetails,2026-07-23,batch-2026-09-04,MOCK
2026-07-23,68837237-5a48-41a9-bed4-947f5c277684,rg-aoai-prod,/subscriptions/.../aoai-app-search,479336,gpt-4.1 Input Tokens,Azure OpenAI,1153504,1e-06,1.3707,USD,"{""app"":""APP-SEARCH"",""bu"":""BU-DISCOVERY"",""env"":""ENV-PROD""}",2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.usageDetails,2026-07-23,batch-2026-09-04,MOCK
2026-07-23,68837237-5a48-41a9-bed4-947f5c277684,rg-aoai-prod,/subscriptions/.../aoai-app-dsnb,595041,gpt-4.1-mini Output Tokens,Azure OpenAI,1621174,1e-06,1.7343,USD,"{""app"":""APP-DSNB"",""bu"":""BU-PLATFORM"",""env"":""ENV-DEV""}",2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.usageDetails,2026-07-23,batch-2026-09-04,MOCK
2026-07-23,68837237-5a48-41a9-bed4-947f5c277684,rg-aoai-prod,/subscriptions/.../aoai-app-dsnb,479336,gpt-4.1 Input Tokens,Azure OpenAI,1614702,1e-06,0.8503,USD,"{""app"":""APP-DSNB"",""bu"":""BU-PLATFORM"",""env"":""ENV-DEV""}",2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.usageDetails,2026-07-23,batch-2026-09-04,MOCK
2026-07-22,68837237-5a48-41a9-bed4-947f5c277684,rg-aoai-prod,/subscriptions/.../aoai-app-checkout,479336,gpt-4.1 Input Tokens,Azure OpenAI,1012006,1e-06,1.258,USD,"{""app"":""APP-CHECKOUT"",""bu"":""BU-RETAIL"",""env"":""ENV-PROD""}",2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.usageDetails,2026-07-22,batch-2026-09-04,MOCK
2026-07-22,68837237-5a48-41a9-bed4-947f5c277684,rg-aoai-prod,/subscriptions/.../aoai-app-checkout,695444,gpt-4.1 Output Tokens,Azure OpenAI,945641,1e-06,1.3801,USD,"{""app"":""APP-CHECKOUT"",""bu"":""BU-RETAIL"",""env"":""ENV-PROD""}",2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.usageDetails,2026-07-22,batch-2026-09-04,MOCK
2026-07-22,68837237-5a48-41a9-bed4-947f5c277684,rg-aoai-prod,/subscriptions/.../aoai-app-search,595041,gpt-4.1-mini Output Tokens,Azure OpenAI,1203361,1e-06,1.0612,USD,"{""app"":""APP-SEARCH"",""bu"":""BU-DISCOVERY"",""env"":""ENV-PROD""}",2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.usageDetails,2026-07-22,batch-2026-09-04,MOCK
2026-07-22,68837237-5a48-41a9-bed4-947f5c277684,rg-aoai-prod,/subscriptions/.../aoai-app-search,253386,gpt-4.1-mini Input Tokens,Azure OpenAI,757815,1e-06,0.9011,USD,"{""app"":""APP-SEARCH"",""bu"":""BU-DISCOVERY"",""env"":""ENV-PROD""}",2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.usageDetails,2026-07-22,batch-2026-09-04,MOCK
2026-07-22,68837237-5a48-41a9-bed4-947f5c277684,rg-aoai-prod,/subscriptions/.../aoai-app-dsnb,695444,gpt-4.1 Output Tokens,Azure OpenAI,1942648,1e-06,1.5117,USD,"{""app"":""APP-DSNB"",""bu"":""BU-PLATFORM"",""env"":""ENV-DEV""}",2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.usageDetails,2026-07-22,batch-2026-09-04,MOCK
2026-07-22,68837237-5a48-41a9-bed4-947f5c277684,rg-aoai-prod,/subscriptions/.../aoai-app-dsnb,595041,gpt-4.1-mini Output Tokens,Azure OpenAI,730849,1e-06,1.0333,USD,"{""app"":""APP-DSNB"",""bu"":""BU-PLATFORM"",""env"":""ENV-DEV""}",2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.usageDetails,2026-07-22,batch-2026-09-04,MOCK
2026-07-21,68837237-5a48-41a9-bed4-947f5c277684,rg-aoai-prod,/subscriptions/.../aoai-app-checkout,695444,gpt-4.1 Output Tokens,Azure OpenAI,953008,1e-06,1.326,USD,"{""app"":""APP-CHECKOUT"",""bu"":""BU-RETAIL"",""env"":""ENV-PROD""}",2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.usageDetails,2026-07-21,batch-2026-09-04,MOCK
2026-07-21,68837237-5a48-41a9-bed4-947f5c277684,rg-aoai-prod,/subscriptions/.../aoai-app-checkout,479336,gpt-4.1 Input Tokens,Azure OpenAI,728325,1e-06,0.8231,USD,"{""app"":""APP-CHECKOUT"",""bu"":""BU-RETAIL"",""env"":""ENV-PROD""}",2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.usageDetails,2026-07-21,batch-2026-09-04,MOCK
2026-07-21,68837237-5a48-41a9-bed4-947f5c277684,rg-aoai-prod,/subscriptions/.../aoai-app-search,595041,gpt-4.1-mini Output Tokens,Azure OpenAI,1655806,1e-06,1.7556,USD,"{""app"":""APP-SEARCH"",""bu"":""BU-DISCOVERY"",""env"":""ENV-PROD""}",2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.usageDetails,2026-07-21,batch-2026-09-04,MOCK
2026-07-21,68837237-5a48-41a9-bed4-947f5c277684,rg-aoai-prod,/subscriptions/.../aoai-app-search,695444,gpt-4.1 Output Tokens,Azure OpenAI,1611493,1e-06,1.136,USD,"{""app"":""APP-SEARCH"",""bu"":""BU-DISCOVERY"",""env"":""ENV-PROD""}",2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.usageDetails,2026-07-21,batch-2026-09-04,MOCK
2026-07-21,68837237-5a48-41a9-bed4-947f5c277684,rg-aoai-prod,/subscriptions/.../aoai-app-dsnb,695444,gpt-4.1 Output Tokens,Azure OpenAI,882759,1e-06,0.3533,USD,"{""app"":""APP-DSNB"",""bu"":""BU-PLATFORM"",""env"":""ENV-DEV""}",2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.usageDetails,2026-07-21,batch-2026-09-04,MOCK
2026-07-21,68837237-5a48-41a9-bed4-947f5c277684,rg-aoai-prod,/subscriptions/.../aoai-app-dsnb,595041,gpt-4.1-mini Output Tokens,Azure OpenAI,122693,1e-06,0.1938,USD,"{""app"":""APP-DSNB"",""bu"":""BU-PLATFORM"",""env"":""ENV-DEV""}",2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.usageDetails,2026-07-21,batch-2026-09-04,MOCK
2026-07-20,68837237-5a48-41a9-bed4-947f5c277684,rg-aoai-prod,/subscriptions/.../aoai-app-checkout,253386,gpt-4.1-mini Input Tokens,Azure OpenAI,333295,1e-06,0.5306,USD,"{""app"":""APP-CHECKOUT"",""bu"":""BU-RETAIL"",""env"":""ENV-PROD""}",2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.usageDetails,2026-07-20,batch-2026-09-04,MOCK
2026-07-20,68837237-5a48-41a9-bed4-947f5c277684,rg-aoai-prod,/subscriptions/.../aoai-app-checkout,479336,gpt-4.1 Input Tokens,Azure OpenAI,683007,1e-06,0.2786,USD,"{""app"":""APP-CHECKOUT"",""bu"":""BU-RETAIL"",""env"":""ENV-PROD""}",2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.usageDetails,2026-07-20,batch-2026-09-04,MOCK
2026-07-20,68837237-5a48-41a9-bed4-947f5c277684,rg-aoai-prod,/subscriptions/.../aoai-app-search,595041,gpt-4.1-mini Output Tokens,Azure OpenAI,1844575,1e-06,1.4349,USD,"{""app"":""APP-SEARCH"",""bu"":""BU-DISCOVERY"",""env"":""ENV-PROD""}",2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.usageDetails,2026-07-20,batch-2026-09-04,MOCK
2026-07-20,68837237-5a48-41a9-bed4-947f5c277684,rg-aoai-prod,/subscriptions/.../aoai-app-search,253386,gpt-4.1-mini Input Tokens,Azure OpenAI,1668001,1e-06,2.3124,USD,"{""app"":""APP-SEARCH"",""bu"":""BU-DISCOVERY"",""env"":""ENV-PROD""}",2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.usageDetails,2026-07-20,batch-2026-09-04,MOCK
2026-07-20,68837237-5a48-41a9-bed4-947f5c277684,rg-aoai-prod,/subscriptions/.../aoai-app-dsnb,479336,gpt-4.1 Input Tokens,Azure OpenAI,1122214,1e-06,1.1981,USD,"{""app"":""APP-DSNB"",""bu"":""BU-PLATFORM"",""env"":""ENV-DEV""}",2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.usageDetails,2026-07-20,batch-2026-09-04,MOCK
2026-07-20,68837237-5a48-41a9-bed4-947f5c277684,rg-aoai-prod,/subscriptions/.../aoai-app-dsnb,695444,gpt-4.1 Output Tokens,Azure OpenAI,1991800,1e-06,2.163,USD,"{""app"":""APP-DSNB"",""bu"":""BU-PLATFORM"",""env"":""ENV-DEV""}",2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.usageDetails,2026-07-20,batch-2026-09-04,MOCK
2026-07-19,68837237-5a48-41a9-bed4-947f5c277684,rg-aoai-prod,/subscriptions/.../aoai-app-checkout,253386,gpt-4.1-mini Input Tokens,Azure OpenAI,1015465,1e-06,0.8396,USD,"{""app"":""APP-CHECKOUT"",""bu"":""BU-RETAIL"",""env"":""ENV-PROD""}",2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.usageDetails,2026-07-19,batch-2026-09-04,MOCK
2026-07-19,68837237-5a48-41a9-bed4-947f5c277684,rg-aoai-prod,/subscriptions/.../aoai-app-checkout,695444,gpt-4.1 Output Tokens,Azure OpenAI,340263,1e-06,0.2443,USD,"{""app"":""APP-CHECKOUT"",""bu"":""BU-RETAIL"",""env"":""ENV-PROD""}",2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.usageDetails,2026-07-19,batch-2026-09-04,MOCK
2026-07-19,68837237-5a48-41a9-bed4-947f5c277684,rg-aoai-prod,/subscriptions/.../aoai-app-search,595041,gpt-4.1-mini Output Tokens,Azure OpenAI,587382,1e-06,0.8066,USD,"{""app"":""APP-SEARCH"",""bu"":""BU-DISCOVERY"",""env"":""ENV-PROD""}",2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.usageDetails,2026-07-19,batch-2026-09-04,MOCK
2026-07-19,68837237-5a48-41a9-bed4-947f5c277684,rg-aoai-prod,/subscriptions/.../aoai-app-search,253386,gpt-4.1-mini Input Tokens,Azure OpenAI,242739,1e-06,0.2633,USD,"{""app"":""APP-SEARCH"",""bu"":""BU-DISCOVERY"",""env"":""ENV-PROD""}",2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.usageDetails,2026-07-19,batch-2026-09-04,MOCK
2026-07-19,68837237-5a48-41a9-bed4-947f5c277684,rg-aoai-prod,/subscriptions/.../aoai-app-dsnb,595041,gpt-4.1-mini Output Tokens,Azure OpenAI,211903,1e-06,0.2688,USD,"{""app"":""APP-DSNB"",""bu"":""BU-PLATFORM"",""env"":""ENV-DEV""}",2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.usageDetails,2026-07-19,batch-2026-09-04,MOCK
2026-07-19,68837237-5a48-41a9-bed4-947f5c277684,rg-aoai-prod,/subscriptions/.../aoai-app-dsnb,479336,gpt-4.1 Input Tokens,Azure OpenAI,1712840,1e-06,1.6769,USD,"{""app"":""APP-DSNB"",""bu"":""BU-PLATFORM"",""env"":""ENV-DEV""}",2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.usageDetails,2026-07-19,batch-2026-09-04,MOCK
2026-07-18,68837237-5a48-41a9-bed4-947f5c277684,rg-aoai-prod,/subscriptions/.../aoai-app-checkout,695444,gpt-4.1 Output Tokens,Azure OpenAI,1523978,1e-06,1.6634,USD,"{""app"":""APP-CHECKOUT"",""bu"":""BU-RETAIL"",""env"":""ENV-PROD""}",2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.usageDetails,2026-07-18,batch-2026-09-04,MOCK
2026-07-18,68837237-5a48-41a9-bed4-947f5c277684,rg-aoai-prod,/subscriptions/.../aoai-app-checkout,479336,gpt-4.1 Input Tokens,Azure OpenAI,1953491,1e-06,1.0049,USD,"{""app"":""APP-CHECKOUT"",""bu"":""BU-RETAIL"",""env"":""ENV-PROD""}",2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.usageDetails,2026-07-18,batch-2026-09-04,MOCK
2026-07-18,68837237-5a48-41a9-bed4-947f5c277684,rg-aoai-prod,/subscriptions/.../aoai-app-search,479336,gpt-4.1 Input Tokens,Azure OpenAI,1582576,1e-06,2.1681,USD,"{""app"":""APP-SEARCH"",""bu"":""BU-DISCOVERY"",""env"":""ENV-PROD""}",2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.usageDetails,2026-07-18,batch-2026-09-04,MOCK
2026-07-18,68837237-5a48-41a9-bed4-947f5c277684,rg-aoai-prod,/subscriptions/.../aoai-app-search,253386,gpt-4.1-mini Input Tokens,Azure OpenAI,850160,1e-06,0.4201,USD,"{""app"":""APP-SEARCH"",""bu"":""BU-DISCOVERY"",""env"":""ENV-PROD""}",2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.usageDetails,2026-07-18,batch-2026-09-04,MOCK
2026-07-18,68837237-5a48-41a9-bed4-947f5c277684,rg-aoai-prod,/subscriptions/.../aoai-app-dsnb,253386,gpt-4.1-mini Input Tokens,Azure OpenAI,779662,1e-06,1.135,USD,"{""app"":""APP-DSNB"",""bu"":""BU-PLATFORM"",""env"":""ENV-DEV""}",2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.usageDetails,2026-07-18,batch-2026-09-04,MOCK
2026-07-18,68837237-5a48-41a9-bed4-947f5c277684,rg-aoai-prod,/subscriptions/.../aoai-app-dsnb,595041,gpt-4.1-mini Output Tokens,Azure OpenAI,960802,1e-06,0.8646,USD,"{""app"":""APP-DSNB"",""bu"":""BU-PLATFORM"",""env"":""ENV-DEV""}",2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.usageDetails,2026-07-18,batch-2026-09-04,MOCK
2026-07-17,68837237-5a48-41a9-bed4-947f5c277684,rg-aoai-prod,/subscriptions/.../aoai-app-checkout,253386,gpt-4.1-mini Input Tokens,Azure OpenAI,1617995,1e-06,1.9146,USD,"{""app"":""APP-CHECKOUT"",""bu"":""BU-RETAIL"",""env"":""ENV-PROD""}",2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.usageDetails,2026-07-17,batch-2026-09-04,MOCK
2026-07-17,68837237-5a48-41a9-bed4-947f5c277684,rg-aoai-prod,/subscriptions/.../aoai-app-checkout,695444,gpt-4.1 Output Tokens,Azure OpenAI,1313118,1e-06,1.9886,USD,"{""app"":""APP-CHECKOUT"",""bu"":""BU-RETAIL"",""env"":""ENV-PROD""}",2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.usageDetails,2026-07-17,batch-2026-09-04,MOCK
2026-07-17,68837237-5a48-41a9-bed4-947f5c277684,rg-aoai-prod,/subscriptions/.../aoai-app-search,695444,gpt-4.1 Output Tokens,Azure OpenAI,689177,1e-06,0.7093,USD,"{""app"":""APP-SEARCH"",""bu"":""BU-DISCOVERY"",""env"":""ENV-PROD""}",2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.usageDetails,2026-07-17,batch-2026-09-04,MOCK
2026-07-17,68837237-5a48-41a9-bed4-947f5c277684,rg-aoai-prod,/subscriptions/.../aoai-app-search,253386,gpt-4.1-mini Input Tokens,Azure OpenAI,719655,1e-06,0.7541,USD,"{""app"":""APP-SEARCH"",""bu"":""BU-DISCOVERY"",""env"":""ENV-PROD""}",2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.usageDetails,2026-07-17,batch-2026-09-04,MOCK
